iter	Passed	Remaining
302	8249	18976
303	8252	18892
304	8277	18862
305	8286	18793
306	8291	18715
307	8301	18652
308	8304	18570
309	8307	18491
310	8333	18462
311	8336	18382
312	8340	18305
313	8345	18233
314	8348	18155
315	8393	18168
316	8396	18090
317	8446	18115
318	8455	18050
319	8458	17974
320	8461	17898
321	8464	17822
322	8516	17849
323	8564	17868
324	8573	17806
325	8577	17734
326	8581	17660
327	8585	17589
328	8591	17522
329	8641	17544
330	8732	17649
331	8736	17577
332	8791	17609
333	8796	17540
334	8845	17558
335	8847	17484
336	8852	17416
337	8856	17345
338	8861	17277
339	8866	17211
340	8878	17157
341	8891	17107
342	8897	17041
343	8911	16994
344	8915	16926
345	8964	16944
346	8970	16881
347	9021	16902
348	9025	16834
349	9028	16766
350	9094	16816
351	9097	16748
352	9147	16765
353	9150	16697
354	9153	16631
355	9158	16568
356	9163	16503
357	9176	16456
358	9185	16400
359	9210	16374
360	9235	16347
361	9321	16427
362	9405	16504
363	9408	16439
364	9411	16373
365	9415	16310
366	9418	16245
367	9467	16259
368	9491	16230
369	9500	16176
370	9502	16111
371	9507	16050
372	9558	16067
373	9561	16003
374	9564	15941
375	9569	15881
376	9572	15819
377	9623	15835
378	9628	15776
379	9631	15714
380	9636	15655
381	9649	15611
382	9657	15558
383	9666	15506
384	9671	15449
385	9675	15390
386	9683	15338
387	9688	15282
388	9691	15223
389	9743	15239
390	9768	15214
391	9822	15235
392	9825	15176
393	9873	15185
394	9876	15127
395	9880	15070
396	9885	15014
397	9935	15028
398	9992	15051
399	9999	14998
400	10051	15014
401	10105	15033
402	10108	14974
403	10123	14934
404	10136	14891
405	10220	14953
406	10224	14896
407	10275	14909
408	10279	14853
409	10288	14804
410	10297	14756
411	10343	14762
412	10348	14708
413	10361	14666
414	10407	14670
415	10454	14676
416	10460	14624
417	10462	14568
418	10466	14512
419	10469	14457
420	10472	14402
421	10523	14413
422	10527	14360
423	10612	14417
424	10617	14364
425	10620	14310
426	10668	14315
427	10715	14321
428	10765	14329
429	10768	14274
430	10771	14220
431	10824	14232
432	10871	14236
433	10880	14189
434	10907	14167
435	10911	14115
436	11051	14237
437	11080	14217
438	11083	14163
439	11086	14109
440	11130	14109
441	11134	14057
442	11179	14056
443	11207	14034
444	11210	13981
445	11213	13929
446	11219	13880
447	11262	13876
448	11266	13825
449	11274	13779
450	11277	13727
451	11325	13730
452	11374	13734
453	11378	13684
454	11381	13633
455	11388	13586
456	11391	13535
457	11407	13499
458	11410	13448
459	11416	13402
460	11465	13405
461	11470	13357
462	11485	13321
463	11488	13271
464	11538	13275
465	11566	13254
466	11616	13257
467	11665	13260
468	11668	13210
469	11715	13211
470	11724	13167
471	11726	13118
472	11798	13145
473	11845	13145
474	11875	13125
475	11879	13077
476	11931	13082
477	11938	13037
478	11954	13002
479	12012	13013
480	12038	12989
481	12041	12940
482	12044	12892
483	12051	12848
484	12102	12850
485	12110	12807
486	12124	12771
487	12130	12726
488	12134	12679
489	12137	12632
490	12143	12588
491	12148	12543
492	12152	12497
493	12160	12455
494	12163	12408
495	12212	12409
496	12235	12383
497	12239	12338
498	12255	12304
499	12259	12259
500	12306	12257
501	12314	12216
502	12317	12170
503	12331	12135
504	12346	12101
505	12351	12058
506	12399	12056
507	12407	12016
508	12512	12069
509	12516	12025
510	12519	11980
511	12524	11937
512	12538	11903
513	12595	11908
514	12599	11865
515	12602	11821
516	12676	11842
517	12679	11797
518	12686	11757
519	12829	11842
520	12838	11803
521	12905	11817
522	12929	11792
523	12977	11789
524	12988	11751
525	13036	11747
526	13042	11706
527	13048	11664
528	13052	11621
529	13078	11597
530	13125	11592
531	13127	11548
532	13131	11505
533	13135	11462
534	13138	11419
535	13142	11377
536	13190	11373
537	13204	11339
538	13258	11339
539	13321	11348
540	13325	11305
541	13329	11263
542	13335	11223
543	13341	11183
544	13398	11185
545	13416	11155
546	13430	11122
547	13434	11080
548	13439	11040
549	13498	11044
550	13539	11033
551	13545	10993
552	13555	10957
553	13558	10915
554	13563	10875
555	13567	10834
556	13570	10793
557	13576	10753
558	13602	10731
559	13605	10689
560	13608	10648
561	13612	10608
562	13638	10586
563	13688	10581
564	13694	10543
565	13697	10502
566	13756	10505
567	13761	10466
568	13764	10426
569	13825	10429
570	13829	10390
571	13845	10359
572	13849	10320
573	13905	10320
574	13909	10280
575	13971	10284
576	13977	10246
577	14034	10246
578	14088	10243
579	14120	10225
580	14175	10222
581	14183	10186
582	14235	10182
583	14239	10142
584	14243	10104
585	14304	10105
586	14363	10105
587	14371	10070
588	14374	10030
589	14388	9998
590	14443	9995
591	14457	9963
592	14514	9961
593	14517	9923
594	14575	9921
595	14632	9918
596	14635	9879
597	14639	9841
598	14644	9803
599	14661	9774
600	14720	9772
601	14727	9736
602	14790	9737
603	14800	9703
604	14829	9682
605	14833	9644
606	14884	9636
607	14909	9612
608	14923	9581
609	14926	9543
610	14929	9504
611	14984	9500
612	14988	9462
613	14995	9427
614	15004	9393
615	15008	9356
616	15139	9397
617	15152	9366
618	15156	9329
619	15174	9300
620	15177	9263
621	15220	9249
622	15226	9213
623	15229	9176
624	15232	9139
625	15247	9109
626	15273	9085
627	15275	9048
628	15325	9039
629	15330	9003
630	15357	8980
631	15382	8956
632	15385	8920
633	15388	8883
634	15415	8860
635	15478	8858
636	15495	8830
637	15551	8823
638	15555	8787
639	15603	8776
640	15660	8770
641	15716	8763
642	15769	8755
643	15773	8719
644	15776	8683
645	15781	8647
646	15909	8680
647	15923	8649
648	15950	8626
649	16003	8617
650	16061	8610
651	16066	8575
652	16070	8539
653	16075	8504
654	16079	8469
655	16138	8462
656	16142	8427
657	16199	8419
658	16203	8384
659	16229	8360
660	16242	8330
661	16294	8319
662	16341	8306
663	16344	8270
664	16349	8236
665	16417	8233
666	16421	8198
667	16448	8175
668	16452	8139
669	16503	8128
670	16507	8093
671	16518	8062
672	16532	8032
673	16553	8006
674	16591	7988
675	16597	7955
676	16604	7921
677	16616	7891
678	16621	7857
679	16670	7845
680	16677	7812
681	16682	7778
682	16686	7744
683	16692	7711
684	16701	7680
685	16752	7667
686	16754	7633
687	16759	7600
688	16787	7577
689	16796	7546
690	16798	7512
691	16884	7515
692	16887	7481
693	16891	7447
694	16945	7436
695	17002	7426
696	17005	7392
697	17030	7368
698	17043	7339
699	17074	7317
700	17127	7305
701	17139	7275
702	17142	7242
703	17144	7208
704	17168	7184
705	17297	7203
706	17323	7179
707	17373	7165
708	17441	7158
709	17490	7143
710	17515	7119
711	17523	7088
712	17531	7056
713	17545	7027
714	17547	6994
715	17596	6979
716	17599	6946
717	17670	6940
718	17725	6927
719	17777	6913
720	17861	6911
721	17909	6895
722	17912	6862
723	17916	6829
724	17940	6804
725	17942	6771
726	17995	6757
727	17998	6724
728	18153	6748
729	18157	6715
730	18209	6700
731	18214	6668
732	18222	6637
733	18288	6627
734	18292	6595
735	18340	6578
736	18390	6562
737	18401	6532
738	18449	6515
739	18500	6500
740	18547	6482
741	18549	6449
742	18642	6448
743	18646	6416
744	18654	6385
745	18678	6359
746	18727	6342
747	18735	6311
748	18737	6279
749	18786	6262
750	18791	6230
751	18796	6198
752	18915	6204
753	18964	6187
754	18968	6155
755	19018	6138
756	19066	6120
757	19081	6091
758	19134	6075
759	19137	6043
760	19140	6011
761	19187	5993
762	19214	5968
763	19216	5936
764	19219	5904
765	19236	5876
766	19239	5844
767	19287	5826
768	19336	5808
769	19370	5786
770	19376	5755
771	19379	5723
772	19388	5693
773	19447	5678
774	19453	5647
775	19508	5631
776	19511	5599
777	19515	5568
778	19523	5538
779	19571	5520
780	19596	5494
781	19604	5465
782	19608	5434
783	19638	5410
784	19663	5385
785	19667	5354
786	19669	5323
787	19828	5334
788	19869	5313
789	19873	5282
790	19876	5251
791	19879	5220
792	19882	5190
793	19886	5159
794	19889	5128
795	19914	5103
796	19917	5073
797	19922	5043
798	19927	5013
799	19982	4995
800	19987	4965
801	19993	4935
802	19996	4905
803	20134	4908
804	20137	4878
805	20151	4850
806	20157	4820
807	20205	4801
808	20361	4807
809	20385	4781
810	20433	4761
811	20483	4742
812	20533	4722
813	20583	4703
814	20587	4673
815	20591	4643
816	20639	4623
817	20688	4603
818	20704	4575
819	20713	4546
820	20717	4516
821	20741	4491
822	20792	4471
823	20805	4443
824	20808	4413
825	20840	4390
826	20845	4360
827	20896	4340
828	20899	4311
829	20947	4290
830	20951	4260
831	20954	4231
832	20977	4205
833	21116	4202
834	21164	4182
835	21189	4156
836	21238	4136
837	21244	4106
838	21259	4079
839	21262	4049
840	21289	4025
841	21335	4003
842	21382	3982
843	21396	3954
844	21420	3929
845	21433	3901
846	21487	3881
847	21493	3852
848	21501	3824
849	21549	3802
850	21600	3782
851	21629	3757
852	21632	3727
853	21634	3698
854	21658	3673
855	21661	3643
856	21669	3615
857	21675	3587
858	21723	3565
859	21736	3538
860	21739	3509
861	21745	3481
862	21771	3456
863	21774	3427
864	21777	3398
865	21825	3377
866	21829	3348
867	21832	3320
868	21879	3298
869	21883	3269
870	21937	3249
871	21951	3222
872	21954	3193
873	21999	3171
874	22005	3143
875	22058	3122
876	22072	3095
877	22076	3067
878	22085	3040
879	22133	3018
880	22183	2996
881	22187	2968
882	22236	2946
883	22262	2921
884	22265	2893
885	22270	2865
886	22273	2837
887	22275	2809
888	22280	2781
889	22284	2754
890	22287	2726
891	22291	2699
892	22295	2671
893	22298	2643
894	22345	2621
895	22430	2603
896	22436	2576
897	22439	2548
898	22494	2527
899	22541	2504
900	22602	2483
901	22604	2455
902	22609	2428
903	22619	2402
904	22625	2375
905	22638	2348
906	22641	2321
907	22647	2294
908	22651	2267
909	22654	2240
910	22659	2213
911	22708	2191
912	22713	2164
913	22838	2148
914	22887	2126
915	22893	2099
916	22944	2076
917	22948	2049
918	23022	2029
919	23106	2009
920	23109	1982
921	23123	1956
922	23127	1929
923	23215	1909
924	23217	1882
925	23241	1857
926	23289	1833
927	23291	1807
928	23295	1780
929	23298	1753
930	23347	1730
931	23350	1703
932	23353	1677
933	23403	1653
934	23407	1627
935	23412	1600
936	23414	1574
937	23504	1553
938	23507	1527
939	23522	1501
940	23525	1475
941	23572	1451
942	23576	1425
943	23624	1401
944	23670	1377
945	23673	1351
946	23718	1327
947	23744	1302
948	23772	1277
949	23775	1251
950	23779	1225
951	23827	1201
952	23852	1176
953	23855	1150
954	23861	1124
955	23885	1099
956	23891	1073
957	23915	1048
958	23920	1022
959	23928	997
960	23931	971
961	23982	947
962	24007	922
963	24092	899
964	24095	873
965	24214	852
966	24220	826
967	24268	802
968	24276	776
969	24324	752
970	24327	726
971	24374	702
972	24424	677
973	24474	653
974	24482	627
975	24531	603
976	24590	578
977	24643	554
978	24647	528
979	24650	503
980	24656	477
981	24670	452
982	24674	426
983	24681	401
984	24684	375
985	24741	351
986	24746	325
987	24754	300
988	24757	275
989	24807	250
990	24855	225
991	24857	200
992	24909	175
993	24958	150
994	24961	125
995	25011	100
996	25014	75
997	25062	50
998	25075	25
999	25081	0
